pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000444,5493435785197,2025-09-28 15:50:00,confirmado,99500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000445,5493435785197,2025-10-28 09:48:00,confirmado,9500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000446,5493435785197,2025-12-13 15:35:00,confirmado,7500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000447,5493435785197,2026-01-16 12:19:00,confirmado,30500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000448,5493435785197,2026-04-03 16:42:00,confirmado,7500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000449,5493435785197,2026-05-13 12:51:00,confirmado,6500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000450,5493435785197,2026-05-15 16:47:00,confirmado,5500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000451,5493435939482,2025-06-04 13:15:00,confirmado,37375.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000452,5493435939482,2025-07-06 16:30:00,confirmado,103500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000453,5493435939482,2025-08-15 10:59:00,confirmado,115000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000454,5493435939482,2025-09-24 10:00:00,confirmado,21850.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000455,5493435939482,2025-11-05 10:31:00,confirmado,150650.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000456,5493435939482,2025-12-09 11:56:00,confirmado,100625.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000457,5493435939482,2026-01-17 18:39:00,confirmado,108675.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000458,5493435939482,2026-04-29 09:24:00,confirmado,14375.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000459,5493435939482,2026-05-06 15:06:00,confirmado,7475.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000460,5493435939482,2026-05-14 15:13:00,confirmado,11500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000461,5493435570405,2025-06-01 10:53:00,confirmado,11700.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000462,5493435570405,2025-07-14 10:16:00,confirmado,8100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000463,5493435570405,2025-08-14 09:53:00,confirmado,98100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000464,5493435570405,2025-09-28 16:09:00,confirmado,80100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000465,5493435570405,2025-11-03 17:15:00,confirmado,40950.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000466,5493435570405,2025-12-05 10:33:00,confirmado,50400.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000467,5493435570405,2026-01-20 14:48:00,confirmado,30600.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000468,5493435570405,2026-04-19 10:23:00,confirmado,10350.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000469,5493435570405,2026-05-04 15:20:00,confirmado,12600.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000470,5493435570405,2026-05-05 17:49:00,confirmado,12600.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
