pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000444,5493516216782,2025-09-20 12:37:00,confirmado,27503.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000445,5493516216782,2025-11-05 17:16:00,confirmado,51889.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000446,5493516216782,2025-12-12 08:34:00,confirmado,38430.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000447,5493516216782,2026-01-11 08:07:00,confirmado,31358.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000448,5493516216782,2026-04-08 15:44:00,confirmado,23359.41,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000449,5493516216782,2026-04-12 09:22:00,confirmado,22068.71,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000450,5493516216782,2026-05-17 13:12:00,confirmado,27485.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000451,5492612780568,2025-06-02 12:27:00,confirmado,105167.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000452,5492612780568,2025-07-13 15:00:00,confirmado,116764.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000453,5492612780568,2025-08-19 13:37:00,confirmado,98800.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000454,5492612780568,2025-09-28 13:45:00,confirmado,100573.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000455,5492612780568,2025-11-04 14:01:00,confirmado,191623.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000456,5492612780568,2025-12-05 09:53:00,confirmado,113437.65,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000457,5492612780568,2026-01-14 12:44:00,confirmado,76208.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000458,5492612780568,2026-04-28 13:25:00,confirmado,17229.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000459,5492612780568,2026-05-12 18:37:00,confirmado,21355.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000460,5492612780568,2026-05-17 15:32:00,confirmado,13653.62,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000461,5493582639964,2025-06-02 14:05:00,confirmado,162223.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000462,5493582639964,2025-07-08 09:24:00,confirmado,139626.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000463,5493582639964,2025-08-11 17:07:00,confirmado,92111.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000464,5493582639964,2025-09-18 14:01:00,confirmado,114000.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000465,5493582639964,2025-10-28 17:00:00,confirmado,199735.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000466,5493582639964,2025-12-05 08:14:00,confirmado,121933.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000467,5493582639964,2026-01-20 13:59:00,confirmado,71727.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000468,5493582639964,2026-04-22 17:34:00,confirmado,20530.59,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000469,5493582639964,2026-04-30 17:55:00,confirmado,16056.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000470,5493582639964,2026-05-01 15:41:00,confirmado,36515.92,Pedido reciente field mock,true,false,fase-06-1-field-recent
